,Date,Open,High,Low,Close*,Adj Close**,Volume,percentage,z-score,Label,significance,sentiment,30_SMA,50_SMA,200_SMA,EMA,Upper Bollinger Band,Lower Bollinger Band,stoch_k,stoch_d,Gain,Loss,AVG_Gain,AVG_Loss,RS,RSI,obv,VAO,Positive,VolumePositive
782,2011-10-27,11872.07,12284.31,11872.07,12208.55,12208.55,251640000.0,0.0286046723239621,2.813063208219068,1.0,3.0,0.0,11330.338333333331,11292.808,11966.8452,11651.913613271847,11952.230491949973,10633.385508050029,72.99424238623348,32.11786201998402,339.5099999999984,0.0,90.49720000000005,74.53040000000004,1.214232044910533,54.837615041362774,8662770000.0,32803790400.000145,True,True
783,2011-10-28,12207.34,12251.92,12164.24,12231.11,12231.11,163620000.0,0.0018478852935033,2.6329856980875728,1.0,3.0,0.0,11354.405666666667,11317.618599999998,11969.223550000002,11657.679030916646,12022.41594334314,10612.821256656856,73.90704468118683,33.25575475455356,22.56000000000131,0.0,90.94840000000008,66.13780000000006,1.3751349455228326,57.89712909217996,8826390000.0,3768168600.0001073,True,True
784,2011-10-31,12229.22,12229.29,11954.41,11955.01,11955.01,185790000.0,-0.0225735848994899,1.755703548167114,0.0,4.0,0.0,11372.872333333333,11340.365799999998,11970.3391,11660.638701483922,12052.676429695142,10628.055170304853,62.735736452614006,34.32245312746811,0.0,276.10000000000036,90.94840000000008,68.20120000000006,1.333530788314575,57.14648356012205,8640600000.0,-25423503600.000027,False,False
785,2011-11-01,11951.53,11951.76,11630.03,11657.96,11657.96,218290000.0,-0.0248473234234016,0.8945740150784549,0.0,0.0,0.0,11381.182333333332,11356.432000000003,11969.692,11660.612037449531,12060.21326847831,10652.650731521695,50.71676829144933,35.11620071110309,0.0,297.0500000000011,90.20840000000007,74.14220000000009,1.216694406154659,54.88778258187069,8422310000.0,-29018381150.000286,False,False
786,2011-11-02,11658.49,11876.83,11658.49,11836.04,11836.04,154140000.0,0.0152753998126602,1.3395509899569304,1.0,4.0,0.0,11404.889,11369.6176,11969.68255,11662.358256387593,12084.278798936948,10654.956401063051,57.92208002395301,35.77049825784811,178.08000000000175,0.0,87.3278000000001,74.14220000000009,1.1778420386770285,54.08298755186722,8576450000.0,10540093200.000156,True,True
787,2011-11-03,11835.59,12065.93,11835.43,12044.47,12044.47,158170000.0,0.0176097748909263,1.830228719314716,1.0,2.0,0.0,11448.577,11384.092799999999,11970.778450000002,11666.161801821358,12123.597871456963,10644.587728543034,66.35538597861223,36.4667414701512,208.42999999999847,0.0,88.61740000000009,74.14220000000009,1.1952356417802545,54.446803752282506,8734620000.0,14834764299.999851,True,True
788,2011-11-04,12043.41,12043.49,11850.31,11983.24,11983.24,126150000.0,-0.0050836608003506,1.5830239230731968,0.0,2.0,0.0,11488.969000000001,11400.7612,11971.58065,11669.317990587366,12156.113897222958,10645.408502777043,63.87795315414463,37.26387199890425,0.0,61.22999999999956,88.61740000000009,71.94900000000008,1.231669654894439,55.190500627777666,8608470000.0,4584291000.000018,True,False
789,2011-11-07,11983.02,12074.44,11880.69,12068.39,12068.39,122110000.0,0.0071057577082658,1.7206759247228711,1.0,2.0,0.0,11523.12,11416.438199999999,11972.563400000001,11673.29032897451,12194.151447691887,10638.72495230811,67.3232153622684,38.01131256862249,85.14999999999964,0.0,87.62600000000006,71.94900000000008,1.217890450179988,54.91211029296568,8730580000.0,11090640749.999866,True,True
790,2011-11-08,12055.52,12187.51,12002.17,12170.18,12170.18,144950000.0,0.0084344307732846,1.874393274289323,1.0,3.0,0.0,11555.769666666667,11429.056799999998,11973.5117,11678.236320134654,12234.869698275586,10623.24390172441,71.44175018510953,38.61690037720864,101.79000000000087,0.0,84.5676000000001,71.94900000000008,1.1753825626485428,54.03107402026367,8875530000.0,10920533000.000021,True,True
791,2011-11-09,12166.4,12166.4,11736.93,11780.94,11780.94,180200000.0,-0.0319830931013345,0.8613966566442626,0.0,4.0,0.0,11581.437666666667,11433.4766,11972.530450000002,11679.25861877868,12244.626388936238,10622.326811063762,55.69267370959456,38.88928426386922,0.0,389.2399999999998,84.15360000000008,79.73380000000009,1.0554319498130027,51.348425809427695,8695330000.0,-30764645000.000065,False,False
792,2011-11-10,11780.03,11961.14,11779.88,11893.86,11893.86,165250000.0,0.0095849736947986,1.1144855668232931,1.0,3.0,0.0,11606.100333333334,11439.083200000001,11972.07255,11681.394724396252,12259.138982377624,10619.027417622377,60.261540515717144,39.20587854048754,112.92000000000007,0.0,85.34040000000009,79.73380000000009,1.0703164780808139,51.698206018869094,8860580000.0,3858587500.0003605,True,True
793,2011-11-11,11896.28,12179.72,11896.28,12153.68,12153.68,134520000.0,0.0218448846715868,1.6825983108340044,1.0,4.0,0.0,11647.443666666666,11452.2854,11972.891800000001,11686.095754799097,12296.81089541817,10607.759904581832,70.77414212364103,39.83832669439161,259.8199999999997,0.0,90.53680000000007,77.33460000000007,1.1707153072492777,53.932236223680746,8995100000.0,15561273600.00004,True,True
794,2011-11-14,12153.0,12170.56,12027.03,12078.98,12078.98,119610000.0,-0.0061462865568289,1.451380005268598,0.0,3.0,0.0,11694.899666666668,11469.059799999999,11974.1682,11690.006429826999,12329.563112789669,10608.55648721033,67.75169835444726,40.633316998163465,0.0,74.70000000000073,90.53680000000007,73.76240000000008,1.2274112555990582,55.10483313369754,8875490000.0,-2370072150.000061,False,False
795,2011-11-15,12077.92,12165.11,12001.26,12096.16,12096.16,14510000.0,0.0014223055257978,1.4342340569834535,1.0,3.0,0.0,11737.814666666667,11488.197,11975.18935,11694.049170325265,12361.235766123711,10615.15823387629,68.4468199602672,41.5310857117447,17.18000000000029,0.0,90.88040000000008,71.74320000000007,1.2667458379330723,55.88389385058503,8890000000.0,188267249.9999789,True,True
796,2011-11-16,12084.74,12109.03,11890.57,11905.59,11905.59,166220000.0,-0.0157545865795425,0.9573748732281608,0.0,2.0,0.0,11770.002666666667,11498.0116,11974.516500000002,11696.15478202,12378.685354130183,10617.337845869817,60.736149155779266,42.03206311291013,0.0,190.5699999999997,85.36920000000005,75.55460000000006,1.1299007605096179,53.04945570512255,8723780000.0,-15659586199.999855,False,False
797,2011-11-17,11905.67,11948.43,11676.35,11770.73,11770.73,169830000.0,-0.0113274520624345,0.6207798155454,0.0,4.0,0.0,11791.582666666665,11507.51,11973.1603,11696.897078016009,12389.525806161135,10625.494193838866,55.279565933376745,42.52870961373557,0.0,134.86000000000058,85.36920000000005,75.87080000000006,1.1251917733831722,52.94542297196725,8553950000.0,-7075117799.999975,False,False
798,2011-11-18,11768.98,11854.81,11755.82,11796.16,11796.16,181240000.0,0.0021604437447804,0.6599064396805406,1.0,1.0,0.0,11814.684,11523.590600000001,11971.8298,11697.88510353645,12396.525296188946,10650.655903811057,56.30849156993093,43.31326680742088,25.43000000000029,0.0,85.87780000000006,69.79720000000005,1.2303903308442175,55.16479845832665,8735190000.0,-1659252199.999789,False,True
799,2011-11-21,11795.55,11795.7,11454.07,11547.31,11547.31,170960000.0,-0.0210958481404118,0.0771248549681397,0.0,3.0,0.0,11818.488333333333,11533.314400000001,11969.1056,11696.386341054485,12395.993638586417,10670.635161413586,46.23974817014698,43.835716628147765,0.0,248.85000000000036,84.49800000000003,74.77420000000005,1.130042180324229,53.05257289093764,8564230000.0,-13262222000.000124,False,False
800,2011-11-22,11542.39,11571.75,11433.97,11493.72,11493.72,148570000.0,-0.0046409077092414,-0.0695379880178364,0.0,3.0,0.0,11821.069,11541.0718,11965.76605,11694.369090612465,12394.993008999005,10687.150591000995,44.07143810868657,44.275424034469864,0.0,53.590000000000146,83.60340000000004,75.84600000000006,1.102278300767344,52.43255854208294,8415660000.0,-1357929800.0001838,False,False
801,2011-11-23,11492.74,11492.82,11257.55,11257.55,11257.55,152220000.0,-0.0205477425933466,-0.635261694726905,0.0,2.0,0.0,11812.359,11541.2882,11960.88805,11690.02120242226,12394.910384089753,10687.666015910248,34.51574138886751,44.39999960091434,0.0,236.17000000000007,80.78580000000005,80.56940000000006,1.0026858832261378,50.067057026981466,8263440000.0,-17906399700.000034,False,False
802,2011-11-25,11251.88,11361.47,11231.43,11231.65,11231.65,87480000.0,-0.0023006782115113,-0.7054472605294974,0.0,4.0,0.0,11804.143000000002,11537.2576,11955.846849999998,11685.458809756099,12394.857185530876,10679.658014469125,33.467799037835164,44.33948274227898,0.0,25.899999999999636,77.05680000000004,81.08740000000006,0.9502931404879178,48.72565671077409,8175960000.0,-5668704000.000095,False,False
803,2011-11-28,11232.47,11562.1,11232.16,11523.01,11523.01,204950000.0,0.0259409792862135,-0.0284671541306123,1.0,5.0,0.0,11800.093666666666,11537.535999999998,11952.315450000002,11683.841882573688,12395.107300378202,10679.964699621794,45.25654357052977,44.44791653235344,291.3600000000006,0.0,81.36580000000005,81.08740000000006,1.0034333324289593,50.08568621609177,8380910000.0,25799105999.999836,True,True
804,2011-11-29,11523.01,11624.01,11517.04,11555.63,11555.63,156950000.0,0.0028308575623903,0.0435217371967881,1.0,2.0,0.0,11805.381333333333,11540.628399999998,11948.7273,11682.56573525483,12397.304913799333,10683.951886200663,46.57638447750563,44.6778909170042,32.61999999999898,0.0,82.01820000000004,78.92580000000005,1.0391811042776884,50.96070682970473,8537860000.0,-2337770250.000354,False,True
805,2011-11-30,11559.27,12045.68,11559.27,12045.68,12045.68,286790000.0,0.0424078998721835,1.1686327168568862,1.0,3.0,0.0,11821.002333333332,11553.368800000002,11947.61475,11686.179954267951,12420.91307161394,10685.824528386063,66.40434390311998,45.2976901277529,490.0500000000011,0.0,91.66620000000006,78.92580000000005,1.1614225006271715,53.734172763083855,8824650000.0,69748761949.99998,True,True
806,2011-12-01,12046.21,12062.64,11974.62,12020.03,12020.03,143700000.0,-0.0021293941064347,1.069354270240828,0.0,4.0,0.0,11838.182666666666,11571.2726,11946.581699999999,11689.502884557403,12439.66842175733,10702.876778242671,65.36651682574623,46.146582044070016,0.0,25.649999999999636,91.66620000000006,73.76240000000006,1.2427225795256118,55.411337580079866,8680950000.0,201179999.99994773,True,False
807,2011-12-02,12022.37,12146.68,12007.12,12019.42,12019.42,150110000.0,-5.074862541942782e-05,1.0308144886721782,0.0,3.0,0.0,11854.104,11596.9844,11945.237949999999,11692.786658746274,12439.9303815471,10754.0384184529,65.3418355580192,47.33345526471322,0.0,0.6100000000005821,91.66620000000006,65.95440000000006,1.3898420727047773,58.15623084799828,8530840000.0,-8628322800.000208,False,False
808,2011-12-05,12021.54,12186.53,12021.46,12097.83,12097.83,153830000.0,0.0065236092922953,1.1645409735575345,1.0,4.0,0.0,11863.738666666666,11623.511400000001,11944.1364,11696.818176687579,12443.59299523348,10803.429804766522,68.51438998830673,48.55073673675408,78.40999999999985,0.0,92.48140000000006,65.95440000000006,1.4022021275305359,58.371529666906085,8684670000.0,-948361949.9998544,False,True
809,2011-12-06,12097.75,12215.71,12076.71,12150.13,12150.13,145920000.0,0.0043230893474284,1.2519318669546613,1.0,5.0,0.0,11871.622333333333,11645.6368,11942.930799999998,11701.330111550047,12461.569673783853,10829.703926216147,70.63050523768867,49.57129116454657,52.29999999999927,0.0,88.07980000000003,65.95440000000006,1.3354651092269803,57.181976470160514,8830590000.0,572006400.0000106,True,True
810,2011-12-07,12144.41,12257.67,12060.37,12196.37,12196.37,168440000.0,0.0038057205972283,1.3266185848889116,1.0,3.0,0.0,11887.947333333334,11665.7504,11942.848699999999,11706.257362216122,12485.481400645618,10846.019399354383,72.5014262535859,50.50040133570449,46.2400000000016,0.0,86.06800000000007,65.95440000000006,1.3049622163191537,56.61534089713094,8999030000.0,6291234000.000061,True,True
811,2011-12-08,12195.91,12195.91,11966.22,11997.7,11997.7,165880000.0,-0.0162892729558057,0.816637422036108,0.0,2.0,0.0,11892.236,11685.486400000002,11942.3083,11709.158151969928,12488.205386341127,10882.767413658876,64.46302058255887,51.426532814468175,0.0,198.67000000000007,86.06800000000007,66.33200000000005,1.2975336187662063,56.4750656167979,8833150000.0,-13828586199.999662,False,False
812,2011-12-09,11996.03,12212.83,11995.51,12184.26,12184.26,154250000.0,0.0155496470156779,1.2230900258850164,1.0,3.0,0.0,11891.426333333335,11706.091999999999,11942.8871,11713.88692639457,12506.011853556587,10906.17214644341,72.01144239756265,52.378061171823255,186.5599999999995,0.0,86.93760000000006,66.33200000000005,1.3106434300186938,56.72201140995996,8987400000.0,12353882500.000023,True,True
813,2011-12-12,12181.08,12181.38,11940.86,12021.39,12021.39,149050000.0,-0.0133672459386127,0.7956622992837104,0.0,3.0,0.0,11884.435666666664,11728.252199999999,11942.3418,11716.947551001685,12499.410671183394,10957.093728816604,65.42154391444905,53.408949770200344,0.0,162.8700000000008,86.93760000000006,64.77740000000006,1.3420977069163007,57.303233035626,8838350000.0,-5921756499.999935,False,False
814,2011-12-13,12018.66,12147.7,11904.38,11954.94,11954.94,171910000.0,-0.0055276469692772,0.6011568615969094,0.0,2.0,0.0,11884.433333333332,11754.245,11940.9848,11719.316318971942,12462.866867539246,11045.623132460756,62.732904175989596,54.61256478832779,0.0,66.44999999999891,86.93760000000006,60.94480000000003,1.4264974206166896,58.788334514452025,8666440000.0,-12222801000.000063,False,False
815,2011-12-14,11949.72,11950.02,11786.47,11823.48,11823.48,161240000.0,-0.0109962910729791,0.2346436440548994,0.0,3.0,0.0,11889.950666666668,11774.5404,11939.8121,11720.353069857472,12428.660000721482,11120.420799278518,57.413888675344204,55.43373888837189,0.0,131.46000000000095,83.86940000000006,63.57400000000005,1.3192405700443577,56.882437599784055,8505200000.0,-7217908599.999907,False,False
816,2011-12-15,11825.29,11967.84,11825.22,11868.81,11868.81,136930000.0,0.0038338966192694,0.319253433892506,1.0,2.0,0.0,11891.043000000001,11793.1176,11938.82215,11721.830671401363,12401.664047596496,11184.571152403503,59.24799009512402,56.185392735615075,45.32999999999993,0.0,82.15120000000003,63.57400000000005,1.2922137980935597,56.37405198277304,8642130000.0,-3795699599.9999104,False,True
817,2011-12-16,11870.25,11968.18,11819.31,11866.39,11866.39,389520000.0,-0.0002038957570303,0.2749070731782927,0.0,1.0,0.0,11885.106999999998,11807.9788,11936.8631,11723.269475809257,12385.251642047204,11230.705957952798,59.15007424610864,56.78669315519662,0.0,2.4200000000000728,78.48360000000004,63.622400000000056,1.233584397947892,55.22891362785525,8252610000.0,-10655319599.99983,False,False
818,2011-12-19,11866.54,11925.88,11735.19,11766.26,11766.26,135170000.0,-0.0084381180797191,-0.0929822327241781,0.0,3.0,0.0,11877.874333333333,11821.241600000001,11934.845,11723.697360912283,12361.714380992104,11280.768819007899,55.09870484036077,57.32332056111447,0.0,100.1299999999992,78.48360000000004,65.22080000000005,1.2033523047862027,54.614611661159984,8117440000.0,-8688051749.99995,False,False
819,2011-12-20,11769.21,12117.13,11768.83,12103.58,12103.58,165180000.0,0.0286684129026555,1.0166794397096186,1.0,2.0,0.0,11879.047333333332,11834.649599999999,11934.91275,11727.47832605399,12369.056925669905,11300.242274330092,68.74704128245484,57.865822917973226,337.3199999999997,0.0,78.62880000000004,65.22080000000005,1.205578588425778,54.66042310858006,8282620000.0,26527908000.00006,True,True
820,2011-12-21,12103.58,12119.7,11999.44,12107.74,12107.74,163250000.0,0.0003436999631514,1.0183964769002445,1.0,3.0,0.0,11876.965999999999,11848.4784,11934.379550000001,11731.263053377583,12374.417192703948,11322.539607296052,68.91535943613418,58.425351303454164,4.1599999999998545,0.0,78.71200000000005,64.88320000000003,1.2131337541921485,54.81520273658173,8445870000.0,7863752500.000011,True,True
821,2011-12-22,12107.59,12182.71,12107.37,12169.65,12169.65,151610000.0,0.0051132581307493,1.2038782074230072,1.0,3.0,0.0,11889.923,11861.4944,11934.16235,11735.626287115747,12386.347558801923,11336.641241198076,71.42030580495324,58.95199291121622,61.909999999999854,0.0,77.89920000000002,64.88320000000003,1.2006066285263364,54.55798473761472,8597480000.0,3731122099.9998126,True,True
822,2011-12-23,12169.88,12297.44,12169.8,12294.0,12294.0,80420000.0,0.0102180424252136,1.6039222539026263,1.0,3.0,0.0,11903.261,11877.8118,11935.709300000002,11741.183725615554,12404.743443549933,11350.880156450066,76.45164292274764,59.61221277680447,124.35000000000036,0.0,80.38620000000003,64.06880000000001,1.254685587992908,55.64791803675886,8677900000.0,4855759600.000082,True,True
823,2011-12-27,12293.47,12328.47,12269.97,12291.35,12291.35,95980000.0,-0.0002155523019359,1.527730895898507,0.0,1.0,0.0,11907.85,11890.749,11936.94405,11746.659461764268,12425.996716539667,11355.501283460333,76.34442102196634,60.13566605030934,0.0,2.649999999999636,77.05900000000001,64.12180000000001,1.20175977592644,54.581784491942244,8581920000.0,-755362599.9999022,False,False
824,2011-12-28,12288.85,12299.11,12140.17,12151.41,12151.41,84010000.0,-0.0113852424672635,0.974906284389208,0.0,3.0,0.0,11910.264333333333,11905.8372,11937.7353,11750.687882691009,12426.6119242373,11385.0624757627,70.6822954388208,60.74615113837291,0.0,139.9400000000005,77.05900000000001,61.97080000000002,1.243472732319092,55.42624674710026,8497910000.0,-5732002299.999964,False,False
825,2011-12-29,12152.32,12293.96,12152.09,12287.04,12287.04,8410000.0,0.0111616676583212,1.4193705094083129,1.0,1.0,0.0,11916.627,11920.037000000002,11939.8934,11756.026100362114,12442.933967651656,11397.140032348349,76.17003370409186,61.32069058996322,135.63000000000102,0.0,76.17060000000005,61.97080000000002,1.2291369483692325,55.1395888560562,8506320000.0,538366150.0000104,True,True
826,2011-12-30,12286.28,12290.06,12213.78,12217.56,12217.56,96670000.0,-0.0056547386514572,1.130128396954182,0.0,4.0,0.0,11927.026,11934.2958,11942.9147,11760.619653733325,12449.78591018557,11418.80568981443,73.35879684888994,61.89761724613698,0.0,69.48000000000138,76.17060000000005,61.91180000000008,1.2303082772589387,55.163148960330915,8409650000.0,-3321581200.0000563,False,False
827,2012-01-03,12221.19,12479.65,12221.19,12397.38,12397.38,152560000.0,0.014718159763488,1.727601508469394,1.0,2.0,0.0,11947.914333333332,11951.4078,11946.02865,11766.957184265653,12470.506740956727,11432.308859043274,80.63451088605748,62.58998749752176,179.8199999999997,0.0,79.02380000000005,61.91180000000008,1.2763931916048306,56.07085789537915,8562210000.0,7164217599.9998665,True,True
828,2012-01-04,12392.46,12430.0,12337.25,12418.42,12418.42,145130000.0,0.0016971327812813,1.7328592424353153,1.0,3.0,0.0,11968.656333333334,11963.600400000001,11948.82815,11773.441028763946,12497.454927077071,11429.745872922931,81.48581231716643,63.08331343996181,21.040000000000873,0.0,74.10440000000006,61.91180000000008,1.19693499462138,54.48203963939588,8707340000.0,5049798350.0000105,True,True
829,2012-01-05,12418.42,12435.98,12283.9,12415.7,12415.7,158440000.0,-0.0002190294739587,1.6532643578651174,0.0,6.0,0.0,11997.602666666668,11973.642,11950.723999999998,11779.833253759258,12522.34082139821,11424.94317860179,81.37575813976075,63.48960756784315,0.0,2.719999999999345,72.00780000000006,61.966200000000065,1.1620496335098809,53.74759281651663,8548900000.0,8834614400.000322,True,False
830,2012-01-06,12407.45,12415.24,12332.41,12359.92,12359.92,131120000.0,-0.0044926987604404,1.385067327804584,0.0,3.0,0.0,12026.475999999999,11986.708,11952.43045,11785.6066816037,12540.543331410041,11432.87266858996,79.11883828105086,64.01827223033692,0.0,55.780000000000655,72.00780000000006,58.94180000000008,1.2216762976359725,54.98894231062942,8417780000.0,-1823223600.0000858,False,False
831,2012-01-09,12359.31,12409.08,12333.85,12392.69,12392.69,122200000.0,0.0026513116589752,1.4409194226403172,1.0,3.0,0.0,12064.314,11997.180999999999,11953.9638,11791.648783366449,12561.636867658752,11432.725132341246,80.44474835222194,64.44202127444356,32.77000000000044,0.0,69.41480000000007,58.94180000000008,1.1776837490541514,54.079649975147355,8539980000.0,2593695000.0000443,True,True
832,2012-01-10,12394.51,12514.69,12394.51,12462.47,12462.47,141230000.0,0.0056307387661596,1.6115501111201649,1.0,2.0,0.0,12105.341333333334,12002.259399999999,11955.42335,11798.325231403756,12578.914442576446,11425.604357423552,83.26812353581411,64.64749889743517,69.77999999999884,0.0,64.02020000000007,58.94180000000008,1.0861595675734366,52.065028220100515,8681210000.0,1111480099.9998562,True,True
833,2012-01-11,12459.52,12462.58,12399.01,12449.45,12449.45,130260000.0,-0.0010447367175205,1.49544091683573,0.0,2.0,0.0,12136.222666666668,12006.6262,11956.567649999999,11804.805632055533,12593.569760584996,11419.682639415005,82.74132008367357,64.82418440548491,0.0,13.019999999998618,63.56900000000005,59.20220000000005,1.0737607724037284,51.77843012041913,8550950000.0,2430000300.0000854,True,False
834,2012-01-12,12449.91,12483.7,12385.08,12471.02,12471.02,128230000.0,0.0017326066613383,1.52266572454038,1.0,2.0,0.0,12166.735666666667,12016.9464,11957.93335,11811.436198075206,12618.158145682672,11415.73465431733,83.61406589493873,65.2417509943314,21.56999999999971,0.0,64.00040000000004,53.68020000000004,1.1922533820663856,54.38483488357469,8679180000.0,4697064900.000131,True,True
835,2012-01-13,12469.96,12470.12,12311.79,12422.06,12422.06,161470000.0,-0.0039259018107581,1.3278712118941878,0.0,1.0,0.0,12179.281666666668,12032.228399999998,11958.648599999999,11817.513479054915,12635.038111463036,11429.41868853696,81.63309070163582,65.86007744253513,0.0,48.960000000000946,64.00040000000004,48.71840000000004,1.313680252225032,56.77881595616702,8517710000.0,5022524349.999636,True,False
836,2012-01-17,12423.12,12573.65,12423.12,12482.07,12482.07,148670000.0,0.004830921763379,1.462523389181723,1.0,2.0,0.0,12194.682999999999,12045.149000000001,11959.305900000001,11824.127514218811,12658.398621076707,11431.899378923295,84.06116099064943,66.38285906186906,60.01000000000022,0.0,61.63900000000002,48.71840000000004,1.265209859108673,55.85397988716659,8666380000.0,-2425551050.000076,False,True
837,2012-01-18,12474.69,12582.28,12453.2,12578.95,12578.95,154170000.0,0.0077615331431406,1.6961884120494286,1.0,1.0,0.0,12213.334,12055.838600000001,11960.601999999999,11831.63990901685,12687.39964729235,11424.277552707652,87.98103183883539,66.81537197907352,96.88000000000102,0.0,59.408000000000065,48.71840000000004,1.2194160727774315,54.94310362686634,8820550000.0,9436745699.999865,True,True
838,2012-01-19,12578.19,12625.8,12563.58,12623.98,12623.98,148030000.0,0.003579790046069,1.74520942712825,1.0,2.0,0.0,12230.872333333333,12068.6534,11961.838299999998,11839.525680970357,12719.897280793428,11417.40951920657,89.80299493022483,67.33387281459514,45.029999999998836,0.0,60.30860000000004,47.49380000000005,1.2698204818313124,55.94365246042759,8968580000.0,4335798700.00013,True,True
839,2012-01-20,12623.83,12720.48,12620.76,12720.48,12720.48,255110000.0,0.0076441819457888,1.9305186436507435,1.0,2.0,0.0,12249.884,12081.6952,11963.44055,11848.29336701566,12758.53215170055,11404.85824829945,93.70749056244965,67.86155831859875,96.5,0.0,60.53560000000005,47.49380000000005,1.274600053059557,56.036227175194895,9223690000.0,12719784600.000149,True,True
840,2012-01-23,12720.25,12764.49,12665.83,12708.82,12708.82,149860000.0,-0.0009166320767769,1.794244969110208,0.0,2.0,0.0,12266.965666666665,12092.468,11965.015150000001,11856.85772762396,12791.825108218705,11393.110891781296,93.23571419901194,68.2974375988768,0.0,11.659999999999854,58.49980000000003,47.72700000000005,1.225717099335805,55.07066013473058,9073830000.0,-950112400.0000218,False,False
841,2012-01-24,12708.37,12708.52,12613.54,12675.75,12675.75,125420000.0,-0.0026021298594204,1.6196286167708704,0.0,3.0,0.0,12289.567333333334,12110.364200000002,11966.260150000002,11865.007705687189,12822.855315133396,11397.873084866607,91.89766579945054,69.02153744067392,0.0,33.06999999999971,58.49980000000003,40.60360000000004,1.4407540218108732,59.02905450267094,8948410000.0,1846182399.999918,True,False
842,2012-01-25,12673.63,12778.26,12580.12,12758.85,12758.85,135430000.0,0.0065558250991066,1.766209946755772,1.0,1.0,0.0,12308.720333333333,12127.663999999999,11968.006949999999,11873.903600003376,12860.415570073104,11394.912429926893,95.2599827635737,69.72150628563105,83.10000000000036,0.0,57.90340000000004,40.60360000000004,1.426065669053975,58.78100033500157,9083840000.0,10788353799.99998,True,True
843,2012-01-26,12756.96,12841.95,12695.16,12734.63,12734.63,130840000.0,-0.0018982902064058,1.6192196785620296,0.0,3.0,0.0,12332.495,12139.283000000001,11969.77985,11882.469892412983,12891.873650152966,11386.692349847037,94.28001505152717,70.19162374418877,0.0,24.220000000001164,52.70700000000004,41.088000000000065,1.2827832943925224,56.19382696305771,8953000000.0,-4438747000.000143,False,False
844,2012-01-27,12733.95,12733.95,12630.72,12660.46,12660.46,164410000.0,-0.0058242760095895,1.3592398954597271,0.0,3.0,0.0,12356.012333333334,12150.9126,11971.1766,11890.212743595814,12917.539830052407,11384.285369947593,91.2790156624897,70.66217009034963,0.0,74.17000000000007,52.70700000000004,41.077400000000054,1.2831143159012006,56.20017828124932,8788590000.0,-3596468750.0,False,False
845,2012-01-30,12659.17,12659.32,12529.41,12653.72,12653.72,130430000.0,-0.0005323661225579,1.2935306017450865,0.0,3.0,0.0,12383.687,12162.063799999998,11973.1273,11897.811439802397,12941.552749115908,11382.574850884088,91.00630788465348,71.11335984883735,0.0,6.739999999999782,52.36340000000004,41.212200000000045,1.270580070949864,55.95839086257528,8658160000.0,7741672649.999943,True,False
846,2012-01-31,12654.78,12720.1,12567.33,12632.91,12632.91,168070000.0,-0.0016445756662862,1.1943626484907903,0.0,3.0,0.0,12409.157,12176.610200000001,11974.936899999999,11905.127387125825,12963.672651858855,11389.547748141147,90.1643125053105,71.70192311582798,0.0,20.80999999999949,52.36340000000004,37.81700000000004,1.3846524050030404,58.065167153838296,8490090000.0,-1815996350.0000489,False,False
847,2012-02-01,12632.76,12784.62,12632.76,12716.46,12716.46,143500000.0,0.0066136780836718,1.3540713218044962,1.0,2.0,0.0,12437.492666666665,12195.5248,11977.09345,11913.202024452252,12988.210002897984,11402.839597102015,93.54483696201913,72.46722853640081,83.54999999999927,0.0,54.034400000000026,35.11980000000003,1.5385736820824714,60.60780086636411,8633590000.0,1114994999.9998016,True,True
848,2012-02-02,12716.54,12741.89,12676.05,12705.41,12705.41,114360000.0,-0.0008689525229504,1.272371290027782,0.0,1.0,0.0,12468.797666666667,12213.7098,11978.91135,11921.086311086427,13010.70627354836,11416.713326451641,93.09774186630844,73.20301354232838,0.0,11.049999999999272,53.52580000000002,35.340800000000016,1.514561073886273,60.23162808074124,8519230000.0,-407121599.99994177,False,False
849,2012-02-03,12705.04,12869.95,12704.96,12862.23,12862.23,142840000.0,0.0123427736688543,1.5893801354785622,1.0,3.0,0.0,12494.086000000001,12240.008199999998,11982.21455,11930.452830561911,13034.024128238649,11445.992271761348,99.44285072688355,74.2670755934631,156.8199999999997,0.0,56.66220000000001,30.363800000000012,1.8661103023995675,65.10950750350469,8662070000.0,10680860999.999949,True,True
850,2012-02-06,12860.72,12860.79,12793.43,12845.13,12845.13,108040000.0,-0.0013294739714653,1.480368002549529,0.0,3.0,0.0,12518.665666666668,12267.036399999999,11985.10645,11939.555929562492,13049.280737356556,11484.792062643442,98.75096600863436,75.36066615146207,0.0,17.100000000000364,56.66220000000001,29.634000000000015,1.912067220085037,65.66013335465524,8554030000.0,1946880799.9998507,True,False
851,2012-02-07,12844.37,12903.71,12782.57,12878.2,12878.2,116150000.0,0.0025745165677577,1.507616925037871,1.0,0.0,0.0,12542.283999999998,12299.4494,11987.22975,11948.89753450894,13044.379420900656,11554.519379099343,98.97928153583925,76.6499369544015,33.07000000000153,0.0,57.32360000000004,24.910600000000013,2.301172994628793,69.70773717017981,8670180000.0,4072219000.000152,True,True
