Date,Open,High,Low,Close*,Adj Close**,Volume
"Jul 20, 2015","18,085.91","18,137.12","18,064.50","18,100.41","18,100.41","75,060,000.00"
"Jul 17, 2015","18,117.58","18,121.12","18,032.06","18,086.45","18,086.45","106,510,000.00"
"Jul 16, 2015","18,078.16","18,131.61","18,065.33","18,120.25","18,120.25","85,030,000.00"
"Jul 15, 2015","18,053.38","18,090.39","18,010.15","18,050.17","18,050.17","80,460,000.00"
"Jul 14, 2015","17,974.61","18,072.82","17,956.17","18,053.58","18,053.58","76,740,000.00"
"Jul 13, 2015","17,787.27","17,987.57","17,787.27","17,977.68","17,977.68","86,380,000.00"
"Jul 10, 2015","17,561.12","17,797.49","17,561.12","17,760.41","17,760.41","85,800,000.00"
"Jul 09, 2015","17,530.38","17,764.85","17,530.38","17,548.62","17,548.62","100,520,000.00"
"Jul 08, 2015","17,759.01","17,759.01","17,496.22","17,515.42","17,515.42","69,830,000.00"
"Jul 07, 2015","17,684.92","17,793.45","17,465.68","17,776.91","17,776.91","105,840,000.00"
"Jul 06, 2015","17,728.08","17,734.36","17,564.36","17,683.58","17,683.58","90,130,000.00"
"Jul 02, 2015","17,763.32","17,825.49","17,687.52","17,730.11","17,730.11","83,080,000.00"
"Jul 01, 2015","17,638.12","17,801.83","17,638.12","17,757.91","17,757.91","87,010,000.00"
"Jun 30, 2015","17,599.96","17,714.66","17,576.50","17,619.51","17,619.51","126,460,000.00"
"Jun 29, 2015","17,936.74","17,936.74","17,590.55","17,596.35","17,596.35","116,340,000.00"
"Jun 26, 2015","17,892.03","18,013.15","17,892.03","17,946.68","17,946.68","158,120,000.00"
"Jun 25, 2015","17,977.11","18,036.10","17,890.36","17,890.36","17,890.36","78,990,000.00"
"Jun 24, 2015","18,139.10","18,139.10","17,966.07","17,966.07","17,966.07","104,980,000.00"
"Jun 23, 2015","18,121.78","18,188.81","18,108.10","18,144.07","18,144.07","75,970,000.00"
"Jun 22, 2015","18,027.63","18,181.67","18,027.63","18,119.78","18,119.78","77,780,000.00"
"Jun 19, 2015","18,116.24","18,117.71","18,010.58","18,015.95","18,015.95","258,300,000.00"
"Jun 18, 2015","17,944.61","18,174.73","17,944.61","18,115.84","18,115.84","94,460,000.00"
"Jun 17, 2015","17,909.58","17,998.00","17,839.65","17,935.74","17,935.74","92,410,000.00"
"Jun 16, 2015","17,787.43","17,919.62","17,774.12","17,904.48","17,904.48","77,510,000.00"
"Jun 15, 2015","17,890.76","17,890.76","17,698.42","17,791.17","17,791.17","91,920,000.00"
"Jun 12, 2015","18,035.83","18,035.83","17,857.07","17,898.84","17,898.84","83,760,000.00"
"Jun 11, 2015","18,001.27","18,109.77","18,001.27","18,039.37","18,039.37","89,490,000.00"
"Jun 10, 2015","17,765.38","18,045.14","17,765.38","18,000.40","18,000.40","96,980,000.00"
"Jun 09, 2015","17,766.95","17,817.83","17,714.97","17,764.04","17,764.04","90,550,000.00"
"Jun 08, 2015","17,849.46","17,852.35","17,760.61","17,766.55","17,766.55","86,300,000.00"
"Jun 05, 2015","17,905.38","17,940.78","17,822.90","17,849.46","17,849.46","89,140,000.00"
"Jun 04, 2015","18,072.47","18,087.15","17,876.95","17,905.58","17,905.58","93,470,000.00"
"Jun 03, 2015","18,018.42","18,168.09","18,010.42","18,076.27","18,076.27","73,120,000.00"
"Jun 02, 2015","18,033.33","18,091.87","17,925.33","18,011.94","18,011.94","77,550,000.00"
"Jun 01, 2015","18,017.82","18,105.83","17,982.06","18,040.37","18,040.37","85,640,000.00"
"May 29, 2015","18,128.12","18,128.12","17,967.74","18,010.68","18,010.68","139,810,000.00"
"May 28, 2015","18,154.14","18,154.14","18,066.40","18,126.12","18,126.12","67,510,000.00"
"May 27, 2015","18,045.08","18,190.35","18,045.08","18,162.99","18,162.99","96,400,000.00"
"May 26, 2015","18,229.75","18,229.75","17,990.02","18,041.54","18,041.54","109,440,000.00"
"May 22, 2015","18,286.87","18,286.87","18,217.14","18,232.02","18,232.02","78,890,000.00"
"May 21, 2015","18,285.87","18,314.89","18,249.90","18,285.74","18,285.74","84,270,000.00"
"May 20, 2015","18,315.06","18,350.13","18,272.56","18,285.40","18,285.40","80,190,000.00"
"May 19, 2015","18,300.48","18,351.36","18,261.35","18,312.39","18,312.39","87,200,000.00"
"May 18, 2015","18,267.25","18,325.54","18,244.26","18,298.88","18,298.88","79,080,000.00"
"May 15, 2015","18,251.97","18,272.72","18,215.07","18,272.56","18,272.56","108,220,000.00"
"May 14, 2015","18,062.49","18,255.21","18,062.49","18,252.24","18,252.24","91,580,000.00"
"May 13, 2015","18,070.37","18,132.79","18,039.20","18,060.49","18,060.49","85,180,000.00"
"May 12, 2015","18,096.16","18,119.18","17,924.80","18,068.23","18,068.23","89,270,000.00"
"May 11, 2015","18,187.78","18,199.95","18,089.11","18,105.17","18,105.17","86,050,000.00"
"May 08, 2015","17,933.64","18,205.23","17,933.64","18,191.11","18,191.11","94,960,000.00"
"May 07, 2015","17,840.25","17,973.07","17,796.94","17,924.06","17,924.06","80,920,000.00"
"May 06, 2015","17,934.81","18,019.75","17,733.12","17,841.98","17,841.98","100,430,000.00"
"May 05, 2015","18,062.53","18,086.01","17,905.71","17,928.20","17,928.20","95,340,000.00"
"May 04, 2015","18,026.02","18,133.76","18,026.02","18,070.40","18,070.40","86,010,000.00"
"May 01, 2015","17,859.27","18,028.89","17,859.27","18,024.06","18,024.06","91,700,000.00"
"Apr 30, 2015","18,033.33","18,033.33","17,774.89","17,840.52","17,840.52","129,180,000.00"
"Apr 29, 2015","18,093.69","18,096.46","17,953.69","18,035.53","18,035.53","102,080,000.00"
"Apr 28, 2015","18,035.90","18,119.65","17,917.36","18,110.14","18,110.14","124,930,000.00"
"Apr 27, 2015","18,097.89","18,175.56","18,024.66","18,037.97","18,037.97","121,110,000.00"
"Apr 24, 2015","18,056.42","18,108.87","18,009.08","18,080.14","18,080.14","119,130,000.00"
"Apr 23, 2015","18,031.90","18,133.03","17,966.77","18,058.69","18,058.69","100,240,000.00"
"Apr 22, 2015","17,950.82","18,056.02","17,887.76","18,038.27","18,038.27","91,260,000.00"
"Apr 21, 2015","18,034.23","18,109.70","17,929.63","17,949.59","17,949.59","95,180,000.00"
"Apr 20, 2015","17,841.18","18,092.22","17,841.18","18,034.93","18,034.93","103,160,000.00"
"Apr 17, 2015","18,102.56","18,102.56","17,748.53","17,826.30","17,826.30","138,860,000.00"
"Apr 16, 2015","18,106.27","18,169.26","18,063.86","18,105.77","18,105.77","89,520,000.00"
"Apr 15, 2015","18,045.71","18,160.52","18,045.71","18,112.61","18,112.61","113,610,000.00"
"Apr 14, 2015","17,979.11","18,075.60","17,905.48","18,036.70","18,036.70","82,830,000.00"
"Apr 13, 2015","18,052.32","18,107.57","17,974.81","17,977.04","17,977.04","120,090,000.00"
"Apr 10, 2015","17,956.73","18,066.76","17,945.55","18,057.65","18,057.65","116,410,000.00"
"Apr 09, 2015","17,902.51","17,984.22","17,823.10","17,958.73","17,958.73","86,740,000.00"
"Apr 08, 2015","17,877.62","17,976.20","17,822.23","17,902.51","17,902.51","76,820,000.00"
"Apr 07, 2015","17,884.32","17,983.12","17,871.21","17,875.42","17,875.42","72,150,000.00"
"Apr 06, 2015","17,755.50","17,941.79","17,646.80","17,880.85","17,880.85","100,850,000.00"
"Apr 02, 2015","17,699.52","17,815.03","17,673.49","17,763.24","17,763.24","87,370,000.00"
"Apr 01, 2015","17,778.52","17,778.52","17,585.01","17,698.18","17,698.18","103,360,000.00"
"Mar 31, 2015","17,965.37","17,965.37","17,773.02","17,776.12","17,776.12","119,470,000.00"
"Mar 30, 2015","17,727.48","18,008.64","17,727.48","17,976.31","17,976.31","104,040,000.00"
"Mar 27, 2015","17,673.63","17,729.14","17,630.49","17,712.66","17,712.66","103,220,000.00"
"Mar 26, 2015","17,716.27","17,759.51","17,579.27","17,678.23","17,678.23","117,740,000.00"
"Mar 25, 2015","18,012.61","18,041.97","17,718.54","17,718.54","17,718.54","106,560,000.00"
"Mar 24, 2015","18,110.87","18,149.24","18,010.44","18,011.14","18,011.14","87,190,000.00"
"Mar 23, 2015","18,136.73","18,205.93","18,116.04","18,116.04","18,116.04","98,030,000.00"
"Mar 20, 2015","17,961.13","18,197.29","17,961.13","18,127.65","18,127.65","333,870,000.00"
"Mar 19, 2015","18,072.58","18,072.99","17,934.24","17,959.03","17,959.03","107,820,000.00"
"Mar 18, 2015","17,846.80","18,097.12","17,697.52","18,076.19","18,076.19","130,950,000.00"
"Mar 17, 2015","17,972.22","17,972.22","17,785.79","17,849.08","17,849.08","82,560,000.00"
"Mar 16, 2015","17,751.24","17,988.50","17,751.24","17,977.42","17,977.42","101,760,000.00"
"Mar 13, 2015","17,889.05","17,889.05","17,629.89","17,749.31","17,749.31","113,620,000.00"
"Mar 12, 2015","17,626.84","17,900.10","17,620.49","17,895.22","17,895.22","111,550,000.00"
"Mar 11, 2015","17,662.94","17,731.78","17,627.00","17,635.39","17,635.39","102,120,000.00"
"Mar 10, 2015","17,989.56","17,989.56","17,662.94","17,662.94","17,662.94","120,450,000.00"
"Mar 09, 2015","17,856.56","18,031.04","17,856.56","17,995.72","17,995.72","85,820,000.00"
"Mar 06, 2015","18,135.72","18,135.72","17,825.15","17,856.78","17,856.78","113,350,000.00"
"Mar 05, 2015","18,096.90","18,160.35","18,087.65","18,135.72","18,135.72","75,840,000.00"
"Mar 04, 2015","18,203.37","18,203.37","18,029.50","18,096.90","18,096.90","80,900,000.00"
"Mar 03, 2015","18,281.95","18,281.95","18,136.88","18,203.37","18,203.37","83,830,000.00"
"Mar 02, 2015","18,134.05","18,288.63","18,122.59","18,288.63","18,288.63","89,790,000.00"
"Feb 27, 2015","18,213.26","18,213.26","18,132.38","18,132.70","18,132.70","101,110,000.00"
"Feb 26, 2015","18,224.41","18,239.43","18,157.07","18,214.42","18,214.42","81,500,000.00"
"Feb 25, 2015","18,208.67","18,244.38","18,182.76","18,224.57","18,224.57","80,480,000.00"
"Feb 24, 2015","18,112.57","18,231.09","18,098.73","18,209.19","18,209.19","79,310,000.00"
"Feb 23, 2015","18,140.76","18,141.21","18,054.84","18,116.84","18,116.84","83,670,000.00"
"Feb 20, 2015","17,985.77","18,144.29","17,878.37","18,140.44","18,140.44","111,390,000.00"
"Feb 19, 2015","18,028.67","18,028.67","17,924.60","17,985.77","17,985.77","79,130,000.00"
"Feb 18, 2015","18,045.72","18,048.70","17,982.20","18,029.85","18,029.85","75,090,000.00"
"Feb 17, 2015","18,019.80","18,052.01","17,951.41","18,047.58","18,047.58","98,760,000.00"
"Feb 13, 2015","17,968.65","18,037.41","17,961.76","18,019.35","18,019.35","85,230,000.00"
"Feb 12, 2015","17,862.14","17,975.65","17,862.14","17,972.38","17,972.38","117,160,000.00"
"Feb 11, 2015","17,867.86","17,897.21","17,759.65","17,862.14","17,862.14","89,890,000.00"
"Feb 10, 2015","17,736.15","17,890.34","17,729.24","17,868.76","17,868.76","89,930,000.00"
"Feb 09, 2015","17,821.49","17,821.49","17,685.32","17,729.21","17,729.21","81,590,000.00"
"Feb 06, 2015","17,881.54","17,951.09","17,764.40","17,824.29","17,824.29","93,610,000.00"
"Feb 05, 2015","17,677.26","17,889.58","17,677.26","17,884.88","17,884.88","79,890,000.00"
"Feb 04, 2015","17,664.99","17,782.22","17,603.21","17,673.02","17,673.02","102,560,000.00"
"Feb 03, 2015","17,369.97","17,670.76","17,369.97","17,666.40","17,666.40","112,860,000.00"
"Feb 02, 2015","17,169.99","17,367.68","17,037.76","17,361.04","17,361.04","108,090,000.00"
"Jan 30, 2015","17,416.85","17,419.90","17,156.82","17,164.95","17,164.95","168,560,000.00"
"Jan 29, 2015","17,195.29","17,433.13","17,136.30","17,416.85","17,416.85","111,690,000.00"
"Jan 28, 2015","17,402.91","17,484.41","17,189.00","17,191.37","17,191.37","115,980,000.00"
"Jan 27, 2015","17,638.53","17,638.53","17,288.31","17,387.21","17,387.21","135,940,000.00"
"Jan 26, 2015","17,668.11","17,696.36","17,567.60","17,678.70","17,678.70","87,220,000.00"
"Jan 23, 2015","17,812.50","17,812.50","17,667.53","17,672.60","17,672.60","97,110,000.00"
"Jan 22, 2015","17,557.29","17,840.89","17,482.54","17,813.98","17,813.98","111,980,000.00"
"Jan 21, 2015","17,509.96","17,599.58","17,396.04","17,554.28","17,554.28","95,530,000.00"
"Jan 20, 2015","17,516.96","17,588.70","17,346.73","17,515.23","17,515.23","119,600,000.00"
"Jan 16, 2015","17,320.00","17,528.37","17,243.55","17,511.57","17,511.57","140,480,000.00"
"Jan 15, 2015","17,436.30","17,517.41","17,298.04","17,320.71","17,320.71","94,520,000.00"
"Jan 14, 2015","17,609.06","17,609.06","17,264.90","17,427.09","17,427.09","109,180,000.00"
"Jan 13, 2015","17,645.02","17,923.01","17,498.23","17,613.68","17,613.68","99,360,000.00"
"Jan 12, 2015","17,742.05","17,793.88","17,571.58","17,640.84","17,640.84","92,500,000.00"
"Jan 09, 2015","17,911.02","17,915.32","17,686.09","17,737.37","17,737.37","93,390,000.00"
"Jan 08, 2015","17,591.97","17,916.04","17,591.97","17,907.87","17,907.87","114,890,000.00"
"Jan 07, 2015","17,374.78","17,597.08","17,374.78","17,584.52","17,584.52","91,030,000.00"
"Jan 06, 2015","17,504.18","17,581.05","17,262.37","17,371.64","17,371.64","101,870,000.00"
"Jan 05, 2015","17,821.30","17,821.30","17,475.93","17,501.65","17,501.65","116,160,000.00"
"Jan 02, 2015","17,823.07","17,951.78","17,731.30","17,832.99","17,832.99","76,270,000.00"
"Dec 31, 2014","17,987.66","18,043.22","17,820.88","17,823.07","17,823.07","82,840,000.00"
"Dec 30, 2014","18,035.02","18,035.02","17,959.70","17,983.07","17,983.07","47,490,000.00"
"Dec 29, 2014","18,046.58","18,073.04","18,021.57","18,038.23","18,038.23","53,870,000.00"
"Dec 26, 2014","18,038.30","18,103.45","18,038.30","18,053.71","18,053.71","52,570,000.00"
"Dec 24, 2014","18,035.73","18,086.24","18,027.78","18,030.21","18,030.21","42,870,000.00"
"Dec 23, 2014","17,971.51","18,069.22","17,970.16","18,024.17","18,024.17","82,890,000.00"
"Dec 22, 2014","17,812.25","17,962.78","17,812.25","17,959.44","17,959.44","98,460,000.00"
"Dec 19, 2014","17,778.02","17,874.03","17,746.55","17,804.80","17,804.80","343,690,000.00"
"Dec 18, 2014","17,367.85","17,778.40","17,367.85","17,778.15","17,778.15","123,940,000.00"
"Dec 17, 2014","17,069.16","17,389.30","17,069.16","17,356.87","17,356.87","118,220,000.00"
"Dec 16, 2014","17,173.07","17,427.44","17,067.59","17,068.87","17,068.87","116,640,000.00"
"Dec 15, 2014","17,285.74","17,403.54","17,115.28","17,180.84","17,180.84","114,050,000.00"
"Dec 12, 2014","17,590.05","17,590.05","17,280.83","17,280.83","17,280.83","121,950,000.00"
"Dec 11, 2014","17,534.30","17,758.51","17,534.30","17,596.34","17,596.34","90,100,000.00"
"Dec 10, 2014","17,797.99","17,797.99","17,508.10","17,533.15","17,533.15","115,100,000.00"
"Dec 09, 2014","17,847.37","17,847.37","17,629.57","17,801.20","17,801.20","100,400,000.00"
"Dec 08, 2014","17,954.94","17,960.56","17,804.28","17,852.48","17,852.48","88,680,000.00"
"Dec 05, 2014","17,903.05","17,991.19","17,903.05","17,958.79","17,958.79","79,110,000.00"
"Dec 04, 2014","17,910.02","17,937.96","17,814.81","17,900.10","17,900.10","76,270,000.00"
"Dec 03, 2014","17,880.90","17,924.15","17,855.59","17,912.62","17,912.62","99,400,000.00"
"Dec 02, 2014","17,778.85","17,897.05","17,778.85","17,879.55","17,879.55","81,970,000.00"
"Dec 01, 2014","17,827.27","17,827.27","17,726.55","17,776.80","17,776.80","86,390,000.00"
"Nov 28, 2014","17,830.55","17,893.42","17,807.78","17,828.24","17,828.24","80,470,000.00"
"Nov 26, 2014","17,812.25","17,833.76","17,791.16","17,827.75","17,827.75","67,450,000.00"
"Nov 25, 2014","17,819.05","17,854.73","17,790.89","17,814.94","17,814.94","88,190,000.00"
"Nov 24, 2014","17,812.63","17,855.27","17,793.19","17,817.90","17,817.90","85,510,000.00"
"Nov 21, 2014","17,721.02","17,894.83","17,721.02","17,810.06","17,810.06","140,940,000.00"
"Nov 20, 2014","17,677.32","17,720.44","17,603.89","17,719.00","17,719.00","77,740,000.00"
"Nov 19, 2014","17,685.51","17,712.26","17,624.50","17,685.73","17,685.73","73,780,000.00"
"Nov 18, 2014","17,643.09","17,735.71","17,642.03","17,687.82","17,687.82","87,420,000.00"
"Nov 17, 2014","17,631.85","17,675.07","17,606.81","17,647.75","17,647.75","70,330,000.00"
"Nov 14, 2014","17,653.11","17,664.15","17,613.20","17,634.74","17,634.74","72,850,000.00"
"Nov 13, 2014","17,618.69","17,705.48","17,583.88","17,652.79","17,652.79","80,540,000.00"
"Nov 12, 2014","17,604.75","17,626.71","17,536.17","17,612.20","17,612.20","75,980,000.00"
"Nov 11, 2014","17,615.64","17,638.21","17,584.94","17,614.90","17,614.90","52,880,000.00"
"Nov 10, 2014","17,568.98","17,621.87","17,547.51","17,613.74","17,613.74","71,430,000.00"
"Nov 07, 2014","17,558.58","17,575.33","17,493.37","17,573.93","17,573.93","82,860,000.00"
"Nov 06, 2014","17,491.66","17,560.31","17,440.35","17,554.47","17,554.47","70,670,000.00"
"Nov 05, 2014","17,385.76","17,486.59","17,385.76","17,484.53","17,484.53","76,030,000.00"
"Nov 04, 2014","17,368.81","17,397.23","17,278.36","17,383.84","17,383.84","81,390,000.00"
"Nov 03, 2014","17,390.90","17,410.65","17,339.85","17,366.24","17,366.24","80,030,000.00"
"Oct 31, 2014","17,208.78","17,395.54","17,208.78","17,390.52","17,390.52","121,610,000.00"
"Oct 30, 2014","16,968.14","17,223.96","16,920.76","17,195.42","17,195.42","80,180,000.00"
"Oct 29, 2014","17,005.07","17,065.50","16,895.38","16,974.31","16,974.31","76,450,000.00"
"Oct 28, 2014","16,825.19","17,006.45","16,825.19","17,005.75","17,005.75","83,870,000.00"
"Oct 27, 2014","16,796.10","16,836.98","16,729.83","16,817.94","16,817.94","72,580,000.00"
"Oct 24, 2014","16,677.04","16,811.71","16,649.72","16,805.41","16,805.41","90,400,000.00"
"Oct 23, 2014","16,468.07","16,767.52","16,468.07","16,677.90","16,677.90","99,420,000.00"
"Oct 22, 2014","16,615.26","16,653.89","16,459.85","16,461.32","16,461.32","92,050,000.00"
"Oct 21, 2014","16,406.03","16,620.78","16,405.77","16,614.81","16,614.81","105,110,000.00"
"Oct 20, 2014","16,373.15","16,401.63","16,260.54","16,399.67","16,399.67","94,320,000.00"
"Oct 17, 2014","16,118.39","16,427.38","16,118.39","16,380.41","16,380.41","137,910,000.00"
"Oct 16, 2014","16,137.14","16,211.12","15,935.22","16,117.24","16,117.24","131,670,000.00"
"Oct 15, 2014","16,313.30","16,313.30","15,855.12","16,141.74","16,141.74","160,380,000.00"
"Oct 14, 2014","16,321.90","16,463.67","16,273.64","16,315.19","16,315.19","110,410,000.00"
"Oct 13, 2014","16,535.43","16,602.41","16,310.47","16,321.07","16,321.07","107,830,000.00"
"Oct 10, 2014","16,654.88","16,757.60","16,543.91","16,544.10","16,544.10","136,370,000.00"
"Oct 09, 2014","16,989.37","16,989.37","16,649.04","16,659.25","16,659.25","93,210,000.00"
"Oct 08, 2014","16,718.65","17,006.91","16,663.26","16,994.22","16,994.22","106,930,000.00"
"Oct 07, 2014","16,988.25","16,988.25","16,715.79","16,719.39","16,719.39","79,420,000.00"
"Oct 06, 2014","17,010.34","17,099.39","16,930.38","16,991.91","16,991.91","655,450,000.00"
"Oct 03, 2014","16,802.20","17,027.84","16,802.20","17,009.69","17,009.69","87,940,000.00"
"Oct 02, 2014","16,808.27","16,857.25","16,674.04","16,801.05","16,801.05","75,490,000.00"
"Oct 01, 2014","17,040.46","17,041.16","16,776.13","16,804.71","16,804.71","104,240,000.00"
"Sep 30, 2014","17,070.45","17,145.10","17,017.11","17,042.90","17,042.90","102,290,000.00"
"Sep 29, 2014","17,107.69","17,107.69","16,934.43","17,071.22","17,071.22","70,220,000.00"
"Sep 26, 2014","16,948.62","17,148.15","16,948.11","17,113.15","17,113.15","74,670,000.00"
"Sep 25, 2014","17,204.86","17,204.86","16,945.80","16,945.80","16,945.80","93,520,000.00"
"Sep 24, 2014","17,056.64","17,226.60","17,033.93","17,210.06","17,210.06","80,530,000.00"
"Sep 23, 2014","17,165.91","17,171.88","17,055.87","17,055.87","17,055.87","77,090,000.00"
"Sep 22, 2014","17,271.71","17,277.88","17,159.36","17,172.68","17,172.68","74,300,000.00"
"Sep 19, 2014","17,267.21","17,350.64","17,257.46","17,279.74","17,279.74","349,620,000.00"
"Sep 18, 2014","17,163.73","17,275.37","17,163.73","17,265.99","17,265.99","85,300,000.00"
"Sep 17, 2014","17,131.01","17,221.11","17,089.01","17,156.85","17,156.85","87,810,000.00"
"Sep 16, 2014","17,027.16","17,167.05","16,985.55","17,131.97","17,131.97","73,200,000.00"
"Sep 15, 2014","16,988.76","17,051.85","16,951.38","17,031.14","17,031.14","71,740,000.00"
"Sep 12, 2014","17,044.05","17,044.05","16,937.67","16,987.51","16,987.51","82,820,000.00"
"Sep 11, 2014","17,057.41","17,057.41","16,983.88","17,049.00","17,049.00","63,650,000.00"
"Sep 10, 2014","17,016.05","17,080.27","16,974.57","17,068.71","17,068.71","76,780,000.00"
"Sep 09, 2014","17,110.39","17,111.55","16,993.29","17,013.87","17,013.87","69,030,000.00"
"Sep 08, 2014","17,131.71","17,137.88","17,079.17","17,111.42","17,111.42","65,640,000.00"
"Sep 05, 2014","17,065.89","17,137.36","17,009.62","17,137.36","17,137.36","76,630,000.00"
"Sep 04, 2014","17,083.61","17,161.55","17,030.12","17,069.58","17,069.58","68,120,000.00"
"Sep 03, 2014","17,067.24","17,151.89","17,060.21","17,078.28","17,078.28","62,770,000.00"
"Sep 02, 2014","17,097.42","17,113.51","17,009.07","17,067.56","17,067.56","64,820,000.00"
"Aug 29, 2014","17,083.42","17,110.42","17,035.38","17,098.45","17,098.45","81,500,000.00"
"Aug 28, 2014","17,119.06","17,119.06","17,018.33","17,079.57","17,079.57","51,860,000.00"
"Aug 27, 2014","17,111.03","17,134.60","17,090.61","17,122.01","17,122.01","61,690,000.00"
"Aug 26, 2014","17,079.57","17,153.80","17,079.57","17,106.70","17,106.70","50,710,000.00"
"Aug 25, 2014","17,011.81","17,124.74","17,011.81","17,076.87","17,076.87","57,400,000.00"
"Aug 22, 2014","17,038.27","17,064.28","16,984.52","17,001.22","17,001.22","64,330,000.00"
"Aug 21, 2014","16,983.88","17,074.59","16,983.88","17,039.49","17,039.49","65,160,000.00"
"Aug 20, 2014","16,910.03","16,994.89","16,896.55","16,979.13","16,979.13","61,960,000.00"
"Aug 19, 2014","16,839.06","16,929.13","16,839.06","16,919.59","16,919.59","67,220,000.00"
"Aug 18, 2014","16,664.45","16,840.28","16,664.45","16,838.74","16,838.74","75,670,000.00"
"Aug 15, 2014","16,717.01","16,775.27","16,575.42","16,662.91","16,662.91","109,180,000.00"
"Aug 14, 2014","16,657.32","16,714.22","16,651.67","16,713.58","16,713.58","62,370,000.00"
"Aug 13, 2014","16,567.54","16,670.29","16,567.54","16,651.80","16,651.80","66,020,000.00"
"Aug 12, 2014","16,565.55","16,589.31","16,518.06","16,560.54","16,560.54","62,770,000.00"
"Aug 11, 2014","16,557.27","16,627.99","16,557.27","16,569.98","16,569.98","65,560,000.00"
"Aug 08, 2014","16,369.68","16,556.59","16,364.22","16,553.93","16,553.93","82,420,000.00"
"Aug 07, 2014","16,448.29","16,504.35","16,333.78","16,368.27","16,368.27","80,430,000.00"
"Aug 06, 2014","16,425.10","16,490.70","16,372.32","16,443.34","16,443.34","78,600,000.00"
"Aug 05, 2014","16,559.97","16,559.97","16,369.55","16,429.47","16,429.47","76,630,000.00"
"Aug 04, 2014","16,493.72","16,596.22","16,447.20","16,569.28","16,569.28","76,260,000.00"
"Aug 01, 2014","16,561.70","16,584.75","16,437.07","16,493.37","16,493.37","84,860,000.00"
"Jul 31, 2014","16,869.63","16,869.63","16,563.30","16,563.30","16,563.30","101,670,000.00"
"Jul 30, 2014","16,920.11","16,983.94","16,817.16","16,880.36","16,880.36","77,750,000.00"
"Jul 29, 2014","16,984.33","17,056.46","16,912.11","16,912.11","16,912.11","75,980,000.00"
"Jul 28, 2014","16,956.91","17,001.38","16,877.72","16,982.59","16,982.59","66,190,000.00"
"Jul 25, 2014","17,079.50","17,082.33","16,915.65","16,960.57","16,960.57","67,290,000.00"
"Jul 24, 2014","17,092.02","17,119.83","17,061.07","17,083.80","17,083.80","66,390,000.00"
"Jul 23, 2014","17,117.01","17,121.05","17,058.05","17,086.63","17,086.63","73,440,000.00"
"Jul 22, 2014","17,054.97","17,133.43","17,040.13","17,113.54","17,113.54","77,960,000.00"
"Jul 21, 2014","17,095.11","17,095.11","16,974.34","17,051.73","17,051.73","67,590,000.00"
"Jul 18, 2014","16,978.16","17,113.51","16,977.52","17,100.18","17,100.18","112,530,000.00"
"Jul 17, 2014","17,133.45","17,151.56","16,966.19","16,976.81","16,976.81","99,240,000.00"
"Jul 16, 2014","17,061.91","17,139.35","17,061.91","17,138.20","17,138.20","111,500,000.00"
"Jul 15, 2014","17,055.03","17,120.34","17,006.39","17,060.68","17,060.68","101,730,000.00"
"Jul 14, 2014","16,950.93","17,088.43","16,950.93","17,055.42","17,055.42","60,570,000.00"
"Jul 11, 2014","16,918.31","16,949.46","16,860.30","16,943.81","16,943.81","61,000,000.00"
"Jul 10, 2014","16,980.35","16,980.35","16,805.38","16,915.07","16,915.07","67,510,000.00"
"Jul 09, 2014","16,916.83","16,998.95","16,913.81","16,985.61","16,985.61","67,120,000.00"
"Jul 08, 2014","17,022.09","17,022.09","16,874.79","16,906.62","16,906.62","75,250,000.00"
"Jul 07, 2014","17,063.83","17,063.83","16,992.45","17,024.21","17,024.21","61,480,000.00"
"Jul 03, 2014","16,979.00","17,074.65","16,979.00","17,068.26","17,068.26","66,800,000.00"
"Jul 02, 2014","16,949.71","16,986.63","16,949.71","16,976.24","16,976.24","57,840,000.00"
"Jul 01, 2014","16,828.53","16,998.70","16,828.53","16,956.07","16,956.07","74,050,000.00"
"Jun 30, 2014","16,852.49","16,871.27","16,801.94","16,826.60","16,826.60","90,360,000.00"
"Jun 27, 2014","16,846.90","16,862.73","16,773.84","16,851.84","16,851.84","137,690,000.00"
"Jun 26, 2014","16,866.81","16,872.52","16,746.09","16,846.13","16,846.13","63,650,000.00"
"Jun 25, 2014","16,817.68","16,883.54","16,799.41","16,867.51","16,867.51","73,920,000.00"
"Jun 24, 2014","16,934.62","16,969.70","16,805.23","16,818.13","16,818.13","80,220,000.00"
"Jun 23, 2014","16,946.50","16,954.27","16,896.09","16,937.26","16,937.26","63,640,000.00"
"Jun 20, 2014","16,920.62","16,978.02","16,920.62","16,947.08","16,947.08","247,350,000.00"
"Jun 19, 2014","16,909.90","16,923.43","16,858.88","16,921.46","16,921.46","80,220,000.00"
"Jun 18, 2014","16,806.12","16,911.41","16,755.29","16,906.62","16,906.62","73,720,000.00"
"Jun 17, 2014","16,779.21","16,823.55","16,732.91","16,808.49","16,808.49","63,530,000.00"
"Jun 16, 2014","16,765.56","16,802.14","16,722.86","16,781.01","16,781.01","77,900,000.00"
"Jun 13, 2014","16,734.64","16,787.89","16,718.60","16,775.74","16,775.74","95,220,000.00"
"Jun 12, 2014","16,840.48","16,841.57","16,703.73","16,734.19","16,734.19","72,560,000.00"
"Jun 11, 2014","16,943.16","16,943.16","16,821.85","16,843.88","16,843.88","61,860,000.00"
"Jun 10, 2014","16,940.40","16,946.34","16,897.44","16,945.92","16,945.92","64,560,000.00"
